"country","emissions_type","year","total_emissions","proportion"
"European Union (27)","Flaring",2008,22.337,0.0061630225270241
"European Union (27)","Flaring",2009,20.415,0.00612966424212399
"European Union (27)","Flaring",2010,21.098,0.00614843018028848
"European Union (27)","Flaring",2011,21.622,0.00649131334261807
"European Union (27)","Flaring",2012,21.556,0.00661545590974795
"European Union (27)","Flaring",2013,23.215,0.00730369989108159
"European Union (27)","Flaring",2014,22.548,0.00741324988550363
"European Union (27)","Flaring",2015,22.18,0.00717158551857062
"European Union (27)","Flaring",2016,21.711,0.00700807650878939
"European Union (27)","Flaring",2017,22.244,0.007129985364362
"European Union (27)","Flaring",2018,21.906,0.00719116261068156
"European Union (27)","Flaring",2019,21.095,0.00726371074901788
"European Union (27)","Flaring",2020,18.948,0.00720464218046511
"European Union (27)","Flaring",2021,17.726,0.00631771333420297
"European Union (27)","Flaring",2022,17.741,0.00642346263775813
"European Union (27)","Gas",1900,0,0
"European Union (27)","Gas",1901,0,0
"European Union (27)","Gas",1902,0.004,5.74337178999361e-06
"European Union (27)","Gas",1903,0.004,5.38298599616193e-06
"European Union (27)","Gas",1904,0.004,5.28289227786428e-06
"European Union (27)","Gas",1905,0.004,5.02659066461582e-06
"European Union (27)","Gas",1906,0.011,1.35409114018167e-05
"European Union (27)","Gas",1907,0.011,1.1859851061834e-05
"European Union (27)","Gas",1908,0.011,1.14341667454931e-05
"European Union (27)","Gas",1909,0.015,1.57065924757045e-05
"European Union (27)","Gas",1910,0.015,1.54184727694352e-05
"European Union (27)","Gas",1911,0.015,1.51101986789657e-05
"European Union (27)","Gas",1912,0.011,1.03345772406303e-05
"European Union (27)","Gas",1913,0.055,4.79854403449368e-05
"European Union (27)","Gas",1914,0.04,4.07760913465998e-05
"European Union (27)","Gas",1915,0.048,5.3331911149036e-05
"European Union (27)","Gas",1916,0.15,0.000158547786831444
"European Union (27)","Gas",1917,0.106,0.000112969663382376
"European Union (27)","Gas",1918,0.117,0.000132437887196879
"European Union (27)","Gas",1919,0.33,0.000480384307445957
"European Union (27)","Gas",1920,0.978,0.00113530832095097
"European Union (27)","Gas",1921,0.99,0.00110721783000963
"European Union (27)","Gas",1922,1.07,0.00116545292550468
"European Union (27)","Gas",1923,1.066,0.00129463358590428
"European Union (27)","Gas",1924,1.268,0.00126775405571319
"European Union (27)","Gas",1925,1.42,0.00140352403139545
"European Union (27)","Gas",1926,1.418,0.00144999708568992
"European Union (27)","Gas",1927,1.595,0.00145083093044198
"European Union (27)","Gas",1928,1.75,0.0015552997951448
"European Union (27)","Gas",1929,2.12,0.0017155837314108
"European Union (27)","Gas",1930,3.159,0.00281205936391733
"European Union (27)","Gas",1931,3.496,0.0034554434601087
"European Union (27)","Gas",1932,3.617,0.00404507852507289
"European Union (27)","Gas",1933,3.718,0.00403323787208192
"European Union (27)","Gas",1934,4.333,0.00436130925839625
"European Union (27)","Gas",1935,4.372,0.00420381785891826
"European Union (27)","Gas",1936,4.959,0.00457527194220709
"European Union (27)","Gas",1937,4.732,0.00387902555467934
"European Union (27)","Gas",1938,4.558,0.00369863958550568
"European Union (27)","Gas",1939,4.013,0.0031622029672543
"European Union (27)","Gas",1940,3.613,0.00273628581576988
"European Union (27)","Gas",1941,3.206,0.00246356899376347
"European Union (27)","Gas",1942,3.704,0.00280465827692214
"European Union (27)","Gas",1943,3.18,0.0023879933496638
"European Union (27)","Gas",1944,2.514,0.0022020200073751
"European Union (27)","Gas",1945,3.592,0.00728714221085241
"European Union (27)","Gas",1946,3.844,0.00453468729060692
"European Union (27)","Gas",1947,3.979,0.00401599129582585
"European Union (27)","Gas",1948,6.994,0.00638459663571741
"European Union (27)","Gas",1949,11.439,0.00944433711304968
"European Union (27)","Gas",1950,10.122,0.00792196062655649
"European Union (27)","Gas",1951,11.979,0.00837865154000301
"European Union (27)","Gas",1952,14.304,0.00962096595735808
"European Union (27)","Gas",1953,18.321,0.01209358817375
"European Union (27)","Gas",1954,20.574,0.0127686353559752
"European Union (27)","Gas",1955,23.701,0.0135956358129503
"European Union (27)","Gas",1956,27.238,0.0145891883177227
"European Union (27)","Gas",1957,32.152,0.0166913603832493
"European Union (27)","Gas",1958,36.214,0.0189524696720711
"European Union (27)","Gas",1959,42.97,0.0221438230225674
"European Union (27)","Gas",1960,50.437,0.0240248264955677
"European Union (27)","Gas",1961,56.619,0.0257477764751572
"European Union (27)","Gas",1962,63.515,0.026982982644481
"European Union (27)","Gas",1963,67.535,0.0268829295884983
"European Union (27)","Gas",1964,74.553,0.0282034501021412
"European Union (27)","Gas",1965,82.523,0.0308357599606309
"European Union (27)","Gas",1966,93.926,0.0340591965560055
"European Union (27)","Gas",1967,110.773,0.0392904709798587
"European Union (27)","Gas",1968,136.494,0.0456108869451893
"European Union (27)","Gas",1969,160.77,0.0503788993352693
"European Union (27)","Gas",1970,197.827,0.0593953430558666
"European Union (27)","Gas",1971,235.804,0.068856889893919
"European Union (27)","Gas",1972,278.102,0.0782336702805055
"European Union (27)","Gas",1973,316.768,0.0849716893370144
"European Union (27)","Gas",1974,357.8,0.0964764523845026
"European Union (27)","Gas",1975,386.696,0.106352386201495
"European Union (27)","Gas",1976,421.909,0.107857972052625
"European Union (27)","Gas",1977,429.542,0.110901894081103
"European Union (27)","Gas",1978,451.984,0.112892562189894
"European Union (27)","Gas",1979,475.189,0.115529610496711
"European Union (27)","Gas",1980,482.369,0.118300154923322
"European Union (27)","Gas",1981,481.065,0.124519138930605
"European Union (27)","Gas",1982,456.584,0.121064503444467
"European Union (27)","Gas",1983,470.382,0.126158982493162
"European Union (27)","Gas",1984,482.205,0.128123577655714
"European Union (27)","Gas",1985,491.7,0.128697736992813
"European Union (27)","Gas",1986,474.83,0.124782472271292
"European Union (27)","Gas",1987,496.427,0.129290120209312
"European Union (27)","Gas",1988,497.006,0.130863613061242
"European Union (27)","Gas",1989,548.564,0.143040042888754
"European Union (27)","Gas",1990,577.529,0.149215758769893
"European Union (27)","Gas",1991,594.079,0.15614928199281
"European Union (27)","Gas",1992,572.999,0.155764450032281
"European Union (27)","Gas",1993,582.008,0.161228332470413
"European Union (27)","Gas",1994,581.99,0.162079803673983
"European Union (27)","Gas",1995,625.383,0.171947491626474
"European Union (27)","Gas",1996,677.503,0.182030902396403
"European Union (27)","Gas",1997,664.14,0.181680706567084
"European Union (27)","Gas",1998,680.697,0.186705531138023
"European Union (27)","Gas",1999,702.36,0.195623837163961
"European Union (27)","Gas",2000,720.222,0.19997789814711
"European Union (27)","Gas",2001,744.427,0.203491763584168
"European Union (27)","Gas",2002,750.142,0.205018111971174
"European Union (27)","Gas",2003,788.234,0.210584162841166
"European Union (27)","Gas",2004,806.197,0.21475707879206
"European Union (27)","Gas",2005,828.366,0.221793349407139
"European Union (27)","Gas",2006,829.638,0.221560100498648
"European Union (27)","Gas",2007,821.079,0.221419895778164
"European Union (27)","Gas",2008,845.319,0.233232754600953
"European Union (27)","Gas",2009,791.171,0.237551437085745
"European Union (27)","Gas",2010,854.909,0.249139648165714
"European Union (27)","Gas",2011,789.892,0.237139787199486
"European Union (27)","Gas",2012,772.965,0.237220072243381
"European Union (27)","Gas",2013,751.878,0.236549268434488
"European Union (27)","Gas",2014,668.978,0.219944167194627
"European Union (27)","Gas",2015,700.203,0.226400617441826
"European Union (27)","Gas",2016,740.535,0.239036706620439
"European Union (27)","Gas",2017,768.516,0.246336442738627
"European Union (27)","Gas",2018,754.191,0.247581033530199
"European Union (27)","Gas",2019,775.412,0.267000164935646
"European Union (27)","Gas",2020,755.413,0.287232444768402
"European Union (27)","Gas",2021,791.159,0.281976518321939
"European Union (27)","Gas",2022,686.313,0.248492526537833
"European Union (27)","Oil",1900,8.091,0.011361402405118
"European Union (27)","Oil",1901,8.4,0.0118365207392753
"European Union (27)","Oil",1902,8.811,0.0126512122104084
"European Union (27)","Oil",1903,9.606,0.0129272408697829
"European Union (27)","Oil",1904,10.46,0.0138147633066151
"European Union (27)","Oil",1905,10.576,0.0132903057172442
"European Union (27)","Oil",1906,11.551,0.0142191879638532
"European Union (27)","Oil",1907,13.613,0.0146771047731588
"European Union (27)","Oil",1908,15.734,0.0163550163248717
"European Union (27)","Oil",1909,17.437,0.018258390199924
"European Union (27)","Oil",1910,16.432,0.016890422969824
"European Union (27)","Oil",1911,16.519,0.0166403581318556
"European Union (27)","Oil",1912,16.849,0.01582975381158
"European Union (27)","Oil",1913,17.672,0.0154181582141041
"European Union (27)","Oil",1914,12.552,0.012795537464563
"European Union (27)","Oil",1915,11.003,0.0122252295494342
"European Union (27)","Oil",1916,9.519,0.0100614425523234
"European Union (27)","Oil",1917,8.056,0.00858569441706055
"European Union (27)","Oil",1918,7.467,0.00845225387777002
"European Union (27)","Oil",1919,9.142,0.0133081010262756
"European Union (27)","Oil",1920,10.132,0.0117617013372957
"European Union (27)","Oil",1921,9.371,0.0104805437222427
"European Union (27)","Oil",1922,12.283,0.0133787460597888
"European Union (27)","Oil",1923,14.966,0.0181758782801534
"European Union (27)","Oil",1924,18.637,0.0186333851232861
"European Union (27)","Oil",1925,31.679,0.0313114350637862
"European Union (27)","Oil",1926,27.937,0.0285673967439487
"European Union (27)","Oil",1927,24.76,0.0225219898669238
"European Union (27)","Oil",1928,28.699,0.0255060278976346
"European Union (27)","Oil",1929,31.61,0.0255800008254224
"European Union (27)","Oil",1930,38.431,0.0342102733189956
"European Union (27)","Oil",1931,41.706,0.0412221753281732
"European Union (27)","Oil",1932,44.701,0.0499914446085936
"European Union (27)","Oil",1933,50.532,0.0548164540484249
"European Union (27)","Oil",1934,59.273,0.0596602547133443
"European Union (27)","Oil",1935,64.916,0.0624188106426207
"European Union (27)","Oil",1936,67.669,0.0624327640768727
"European Union (27)","Oil",1937,67.211,0.0550957706161355
"European Union (27)","Oil",1938,68.91,0.0559177827637553
"European Union (27)","Oil",1939,59.155,0.046613535142768
"European Union (27)","Oil",1940,47.723,0.0361427533866554
"European Union (27)","Oil",1941,31.644,0.0243160253395668
"European Union (27)","Oil",1942,32.182,0.0243681189708176
"European Union (27)","Oil",1943,30.99,0.0232716710396482
"European Union (27)","Oil",1944,27.241,0.0238604721642423
"European Union (27)","Oil",1945,27.943,0.0566883671486216
"European Union (27)","Oil",1946,42.741,0.0504206736440766
"European Union (27)","Oil",1947,75.394,0.0760949102180182
"European Union (27)","Oil",1948,98.477,0.0898964716750848
"European Union (27)","Oil",1949,108.715,0.0897579429360255
"European Union (27)","Oil",1950,118.51,0.0927515860356856
"European Union (27)","Oil",1951,143.297,0.100228368789366
"European Union (27)","Oil",1952,159.215,0.107089072630087
"European Union (27)","Oil",1953,176.315,0.11638453134953
"European Union (27)","Oil",1954,210.804,0.130829173110771
"European Union (27)","Oil",1955,249.15,0.142920242301868
"European Union (27)","Oil",1956,289.673,0.155154341271741
"European Union (27)","Oil",1957,313.474,0.16273661062387
"European Union (27)","Oil",1958,349.043,0.182670427783418
"European Union (27)","Oil",1959,382.973,0.197358304268599
"European Union (27)","Oil",1960,448.497,0.213634090227068
"European Union (27)","Oil",1961,503.527,0.228981448722275
"European Union (27)","Oil",1962,595.23,0.252870672431306
"European Union (27)","Oil",1963,687.858,0.27380822063945
"European Union (27)","Oil",1964,799.821,0.302572822879625
"European Union (27)","Oil",1965,889.131,0.332235014354249
"European Union (27)","Oil",1966,1002.351,0.363469856345513
"European Union (27)","Oil",1967,1078.865,0.382666479861386
"European Union (27)","Oil",1968,1202.177,0.401719923477273
"European Union (27)","Oil",1969,1326.239,0.415590353147404
"European Union (27)","Oil",1970,1506.659,0.452357505159604
"European Union (27)","Oil",1971,1598.15,0.466674181031563
"European Union (27)","Oil",1972,1721.386,0.484248026801239
"European Union (27)","Oil",1973,1839.993,0.493570416135093
"European Union (27)","Oil",1974,1760.127,0.474597005886466
"European Union (27)","Oil",1975,1701.745,0.468028222315365
"European Union (27)","Oil",1976,1854.859,0.474181233828999
"European Union (27)","Oil",1977,1828.372,0.472060748157001
"European Union (27)","Oil",1978,1903.41,0.475416899266048
"European Union (27)","Oil",1979,1930.222,0.469282318892446
"European Union (27)","Oil",1980,1840.635,0.451412519580007
"European Union (27)","Oil",1981,1673.864,0.43326391229239
"European Union (27)","Oil",1982,1591.729,0.422051322436086
"European Union (27)","Oil",1983,1534.651,0.411601652788826
"European Union (27)","Oil",1984,1495.684,0.397408540190185
"European Union (27)","Oil",1985,1497.435,0.391939182009014
"European Union (27)","Oil",1986,1527.314,0.401368946474645
"European Union (27)","Oil",1987,1533.469,0.399378743193365
"European Union (27)","Oil",1988,1523.141,0.401048950036244
"European Union (27)","Oil",1989,1518.661,0.395996336933298
"European Union (27)","Oil",1990,1486.047,0.383948911089701
"European Union (27)","Oil",1991,1510.208,0.396947030377773
"European Union (27)","Oil",1992,1513.702,0.411485813313398
"European Union (27)","Oil",1993,1502.705,0.416280568901033
"European Union (27)","Oil",1994,1498.087,0.417205874407716
"European Union (27)","Oil",1995,1512.214,0.415779456912703
"European Union (27)","Oil",1996,1551.475,0.416848920662283
"European Union (27)","Oil",1997,1543.401,0.422209450110435
"European Union (27)","Oil",1998,1570.966,0.430893689012549
"European Union (27)","Oil",1999,1552.873,0.432511781548368
"European Union (27)","Oil",2000,1516.363,0.421035577319279
"European Union (27)","Oil",2001,1556.611,0.425505143693761
"European Union (27)","Oil",2002,1546.163,0.422575217838337
"European Union (27)","Oil",2003,1556.346,0.415792543205694
"European Union (27)","Oil",2004,1549.525,0.412766932294795
"European Union (27)","Oil",2005,1544.059,0.413418727099178
"European Union (27)","Oil",2006,1528.994,0.408327564916059
"European Union (27)","Oil",2007,1476.012,0.398035296490738
"European Union (27)","Oil",2008,1465.429,0.404327883724511
"European Union (27)","Oil",2009,1390.077,0.417374738216948
"European Union (27)","Oil",2010,1371.878,0.399796004307223
"European Union (27)","Oil",2011,1315.543,0.394949672957534
"European Union (27)","Oil",2012,1269.254,0.389529313196846
"European Union (27)","Oil",2013,1242.029,0.390756281370673
"European Union (27)","Oil",2014,1224.021,0.402429197183965
"European Union (27)","Oil",2015,1249.928,0.404146327504777
"European Union (27)","Oil",2016,1264.779,0.40825701251486
"European Union (27)","Oil",2017,1269.98,0.407073314738017
"European Union (27)","Oil",2018,1258.23,0.413043756579835
"European Union (27)","Oil",2019,1258.029,0.433181264274767
"European Union (27)","Oil",2020,1139.091,0.433119224508559
"European Union (27)","Oil",2021,1193.084,0.425226373441511
"European Union (27)","Oil",2022,1236.899,0.447842540622309
"European Union (27)","Other",1900,0,0
"European Union (27)","Other",1901,0,0
"European Union (27)","Other",1902,0,0
"European Union (27)","Other",1903,0,0
"European Union (27)","Other",1904,0,0
"European Union (27)","Other",1905,0,0
"European Union (27)","Other",1906,0,0
"European Union (27)","Other",1907,0,0
"European Union (27)","Other",1908,0,0
"European Union (27)","Other",1909,0,0
"European Union (27)","Other",1910,0,0
"European Union (27)","Other",1911,0,0
"European Union (27)","Other",1912,0,0
"European Union (27)","Other",1913,0,0
"European Union (27)","Other",1914,0,0
"European Union (27)","Other",1915,0,0
"European Union (27)","Other",1916,0,0
"European Union (27)","Other",1917,0,0
"European Union (27)","Other",1918,0,0
"European Union (27)","Other",1919,0,0
"European Union (27)","Other",1920,0,0
"European Union (27)","Other",1921,0,0
"European Union (27)","Other",1922,0,0
"European Union (27)","Other",1923,0,0
"European Union (27)","Other",1924,0,0
"European Union (27)","Other",1925,0,0
"European Union (27)","Other",1926,0,0
"European Union (27)","Other",1927,0,0
"European Union (27)","Other",1928,0,0
"European Union (27)","Other",1929,0,0
"European Union (27)","Other",1930,0,0
"European Union (27)","Other",1931,0,0
"European Union (27)","Other",1932,0,0
"European Union (27)","Other",1933,0,0
"European Union (27)","Other",1934,0,0
"European Union (27)","Other",1935,0,0
"European Union (27)","Other",1936,0,0
"European Union (27)","Other",1937,0,0
"European Union (27)","Other",1938,0,0
"European Union (27)","Other",1939,0,0
"European Union (27)","Other",1940,0,0
"European Union (27)","Other",1941,0,0
"European Union (27)","Other",1942,0,0
"European Union (27)","Other",1943,0,0
"European Union (27)","Other",1944,0,0
"European Union (27)","Other",1945,0,0
"European Union (27)","Other",1946,0,0
"European Union (27)","Other",1947,0,0
"European Union (27)","Other",1948,0,0
"European Union (27)","Other",1949,0,0
"European Union (27)","Other",1950,0,0
"European Union (27)","Other",1951,0,0
"European Union (27)","Other",1952,0,0
"European Union (27)","Other",1953,0,0
"European Union (27)","Other",1954,0,0
"European Union (27)","Other",1955,0,0
"European Union (27)","Other",1956,0,0
"European Union (27)","Other",1957,0,0
"European Union (27)","Other",1958,0,0
"European Union (27)","Other",1959,0,0
"European Union (27)","Other",1960,0,0
"European Union (27)","Other",1961,0,0
"European Union (27)","Other",1962,0,0
"European Union (27)","Other",1963,0,0
"European Union (27)","Other",1964,0,0
"European Union (27)","Other",1965,0,0
"European Union (27)","Other",1966,0,0
"European Union (27)","Other",1967,0,0
"European Union (27)","Other",1968,0,0
"European Union (27)","Other",1969,0,0
"European Union (27)","Other",1970,0,0
"European Union (27)","Other",1971,0,0
"European Union (27)","Other",1972,0,0
"European Union (27)","Other",1973,0,0
"European Union (27)","Other",1974,0,0
"European Union (27)","Other",1975,0,0
"European Union (27)","Other",1976,0,0
"European Union (27)","Other",1977,0,0
"European Union (27)","Other",1978,0,0
"European Union (27)","Other",1979,0,0
"European Union (27)","Other",1980,0,0
"European Union (27)","Other",1981,0,0
"European Union (27)","Other",1982,0,0
"European Union (27)","Other",1983,0,0
"European Union (27)","Other",1984,0,0
"European Union (27)","Other",1985,0,0
"European Union (27)","Other",1986,0,0
"European Union (27)","Other",1987,0,0
"European Union (27)","Other",1988,0,0
"European Union (27)","Other",1989,0,0
"European Union (27)","Other",1990,49.35,0.0127505245542548
"European Union (27)","Other",1991,43.356,0.0113958047163429
"European Union (27)","Other",1992,40.313,0.0109587141934826
"European Union (27)","Other",1993,40.269,0.0111553513358082
"European Union (27)","Other",1994,41.646,0.0115980953346393
"European Union (27)","Other",1995,43.357,0.0119208987043924
"European Union (27)","Other",1996,42.058,0.0113001059670406
"European Union (27)","Other",1997,43.036,0.0117728353778135
"European Union (27)","Other",1998,43.253,0.0118636843387188
"European Union (27)","Other",1999,43.039,0.0119873773103533
"European Union (27)","Other",2000,43.825,0.0121685138558626
"European Union (27)","Other",2001,43.615,0.0119223151077587
"European Union (27)","Other",2002,43.769,0.0119623187914639
"European Union (27)","Other",2003,44.114,0.0117854720293405
"European Union (27)","Other",2004,45.21,0.0120431700095498
"European Union (27)","Other",2005,44.616,0.0119458452871664
"European Union (27)","Other",2006,45.339,0.0121080680929612
"European Union (27)","Other",2007,45.872,0.0123702755266374
"European Union (27)","Other",2008,43.997,0.012139253351904
"European Union (27)","Other",2009,35.787,0.0107451527912266
"European Union (27)","Other",2010,38.317,0.011166432800176
"European Union (27)","Other",2011,40.036,0.0120195273788298
"European Union (27)","Other",2012,37.876,0.0116240029707559
"European Union (27)","Other",2013,38.003,0.0119561708792063
"European Union (27)","Other",2014,38.191,0.0125562988458963
"European Union (27)","Other",2015,37.513,0.0121292915941452
"European Union (27)","Other",2016,37.625,0.012144943975091
"European Union (27)","Other",2017,38.068,0.0122021346363304
"European Union (27)","Other",2018,38.784,0.0127317653014094
"European Union (27)","Other",2019,37.064,0.012762369054354
"European Union (27)","Other",2020,34.763,0.013218016472425
"European Union (27)","Other",2021,37.9,0.0135079169223904
"European Union (27)","Other",2022,37.953,0.0137415972882495
"North America","Cement",1900,0.001,1.46120429535615e-06
"North America","Cement",1901,0.002,2.67850566169134e-06
"North America","Cement",1902,0.002,2.52663068744568e-06
"North America","Cement",1903,0.003,3.24702031768847e-06
"North America","Cement",1904,0.003,3.27198720871134e-06
"North America","Cement",1905,0.004,3.90786428378129e-06
"North America","Cement",1906,0.004,3.72169880663728e-06
"North America","Cement",1907,0.005,3.99005359439988e-06
"North America","Cement",1908,0.005,4.52901832621975e-06
"North America","Cement",1909,0.006,4.93904396572303e-06
"North America","Cement",1910,0.007,5.2733676102228e-06
"North America","Cement",1911,0.007,5.27322062703113e-06
"North America","Cement",1912,0.007,4.93073722974277e-06
"North America","Cement",1913,0.008,5.21583449113993e-06
"North America","Cement",1914,0.008,5.72740556403132e-06
"North America","Cement",1915,0.008,5.5422311082661e-06
"North America","Cement",1916,0.008,4.95959172640908e-06
"North America","Cement",1917,0.008,4.4871420943287e-06
"North America","Cement",1918,0.006,3.21087759706483e-06
"North America","Cement",1919,0.007,4.38326519443225e-06
"North America","Cement",1920,0.009,4.737515331126e-06
"North America","Cement",1921,0.009,5.64106999815725e-06
"North America","Cement",1922,0.01,6.28338045868677e-06
"North America","Cement",1923,0.012,5.81687319798116e-06
"North America","Cement",1924,0.013,7.04518456215804e-06
"North America","Cement",1925,14.206,0.00750661571369389
"North America","Cement",1926,14.506,0.00711759487509617
"North America","Cement",1927,15.066,0.00757323660608815
"North America","Cement",1928,16.391,0.0083904006159069
"North America","Cement",1929,16.071,0.00768897702779964
"North America","Cement",1930,15.213,0.00815400909467076
"North America","Cement",1931,11.609,0.00733520278117224
"North America","Cement",1932,7.019,0.00520144772022599
"North America","Cement",1933,5.776,0.0040075822123297
"North America","Cement",1934,7.172,0.00465066816069057
"North America","Cement",1935,7.08,0.00442436676250712
"North America","Cement",1936,10.48,0.00572646303480684
"North America","Cement",1937,11.022,0.00573602423056507
"North America","Cement",1938,9.857,0.00601964123988609
"North America","Cement",1939,11.447,0.00635456907783528
"North America","Cement",1940,12.381,0.00612845854987039
"North America","Cement",1941,15.53,0.00706051905953704
"North America","Cement",1942,17.186,0.00727913751580902
"North America","Cement",1943,13.004,0.0053237328193554
"North America","Cement",1944,8.998,0.00343410866026635
"North America","Cement",1945,10.277,0.00406471748492985
"North America","Cement",1946,16.074,0.00659389344917976
"North America","Cement",1947,18.247,0.00681697103375721
"North America","Cement",1948,20.267,0.00726330641534128
"North America","Cement",1949,20.874,0.00887176738747828
"North America","Cement",1950,22.44,0.00817587010713888
"North America","Cement",1951,24.49,0.00862130267918686
"North America","Cement",1952,24.93,0.00900598556658053
"North America","Cement",1953,26.504,0.00935907431890347
"North America","Cement",1954,27.202,0.010007401989855
"North America","Cement",1955,30.135,0.0101594804117733
"North America","Cement",1956,32.475,0.0103953331596243
"North America","Cement",1957,31.745,0.0102299243575321
"North America","Cement",1958,32.588,0.0107814571376866
"North America","Cement",1959,35.162,0.0112888203693186
"North America","Cement",1960,33.603,0.0105372812415823
"North America","Cement",1961,33.895,0.0106448161362788
"North America","Cement",1962,35.537,0.01073884277841
"North America","Cement",1963,37.395,0.0108641052808645
"North America","Cement",1964,39.836,0.0110020371278706
"North America","Cement",1965,40.316,0.0106905077328253
"North America","Cement",1966,42.23,0.0106750186111353
"North America","Cement",1967,41.139,0.00996926512807327
"North America","Cement",1968,43.646,0.0101762672362479
"North America","Cement",1969,44.546,0.00989634233444465
"North America","Cement",1970,43.977,0.00904510644459464
"North America","Cement",1971,45.232,0.00920206582634478
"North America","Cement",1972,47.802,0.00926184982790731
"North America","Cement",1973,49.383,0.00915170107890111
"North America","Cement",1974,49.906,0.00950565127787069
"North America","Cement",1975,43.784,0.0085400534436014
"North America","Cement",1976,46.195,0.00850193495168556
"North America","Cement",1977,48.188,0.00862052155693904
"North America","Cement",1978,50.755,0.0089420130144124
"North America","Cement",1979,52.381,0.00904462881382769
"North America","Cement",1980,49.444,0.00879775205726902
"North America","Cement",1981,48.86,0.00889275224311758
"North America","Cement",1982,44.865,0.00852563600693529
"North America","Cement",1983,45.744,0.0087933448619754
"North America","Cement",1984,49.321,0.00903328088446701
"North America","Cement",1985,49.725,0.0091012853632296
"North America","Cement",1986,50.756,0.00931606678288807
"North America","Cement",1987,53.564,0.00947318621750799
"North America","Cement",1988,53.546,0.00906986844235943
"North America","Cement",1989,53.837,0.00894914643424629
"North America","Cement",1990,54.372,0.00907736040670154
"North America","Cement",1991,52.197,0.00879387883899302
"North America","Cement",1992,52.877,0.00872284986790435
"North America","Cement",1993,55.585,0.00901372921417989
"North America","Cement",1994,59.479,0.00945610879986162
"North America","Cement",1995,58.47,0.0092079914720172
"North America","Cement",1996,59.821,0.00910465952308332
"North America","Cement",1997,62.717,0.0093783818257646
"North America","Cement",1998,64.444,0.0095342926212943
"North America","Cement",1999,66.236,0.00966348358399751
"North America","Cement",2000,68.712,0.00967721082480928
"North America","Cement",2001,68.311,0.00974315168870979
"North America","Cement",2002,70.894,0.0100383827179076
"North America","Cement",2003,71.395,0.00994929267977603
"North America","Cement",2004,74.921,0.0102968156299507
"North America","Cement",2005,76.963,0.0105078940617285
"North America","Cement",2006,79.352,0.0109300892746089
"North America","Cement",2007,79.642,0.0108112804271733
"North America","Cement",2008,74.67,0.0104676577133404
"North America","Cement",2009,59.76,0.00898406951288483
"North America","Cement",2010,61.435,0.00894755308053759
"North America","Cement",2011,63.077,0.00931921575394682
"North America","Cement",2012,67.576,0.0102635884406745
"North America","Cement",2013,67.187,0.0100006340914348
"North America","Cement",2014,71.263,0.0105491702981266
"North America","Cement",2015,73.023,0.0110474912166068
"North America","Cement",2016,73.591,0.0113784198575235
"North America","Cement",2017,75.754,0.0118029186492316
"North America","Cement",2018,74.292,0.0112577708577209
"North America","Cement",2019,74.841,0.0115333138648336
"North America","Cement",2020,74.485,0.0127649889864803
"North America","Cement",2021,78.067,0.0125887714228584
"North America","Cement",2022,77.439,0.0123316596838379
"North America","Coal",1900,647.795,0.946560836510235
"North America","Coal",1901,706.375,0.946014718388611
"North America","Coal",1902,742.766,0.938347684595638
"North America","Coal",1903,869.306,0.940884748096164
"North America","Coal",1904,852.749,0.930061273413795
"North America","Coal",1905,949.936,0.928055241569515
"North America","Coal",1906,1002.745,0.932978717465374
"North America","Coal",1907,1163.415,0.928417640505747
"North America","Coal",1908,1008.633,0.913623468286002
"North America","Coal",1909,1114.288,0.917252903746265
"North America","Coal",1910,1213.817,0.914414750362544
"North America","Coal",1911,1204.467,0.907345746996901
"North America","Coal",1912,1291.197,0.909507588404597
"North America","Coal",1913,1381.9,0.900970210413283
"North America","Coal",1914,1238.447,0.886636029819737
"North America","Coal",1915,1272.13,0.881304807469819
"North America","Coal",1916,1418.045,0.879115531209471
"North America","Coal",1917,1562.297,0.876281079067931
"North America","Coal",1918,1636.474,0.875752950796512
"North America","Coal",1919,1332.707,0.834515458210889
"North America","Coal",1920,1546.886,0.814266237833797
"North America","Coal",1921,1219.552,0.764397577599186
"North America","Coal",1922,1178.114,0.740253848570531
"North America","Coal",1923,1599.292,0.775239897545473
"North America","Coal",1924,1386.751,0.751532056673632
"North America","Coal",1925,1412.295,0.746273112724998
"North America","Coal",1926,1557.5,0.764211637802446
"North America","Coal",1927,1461.438,0.734622046935368
"North America","Coal",1928,1413.7,0.723659895717625
"North America","Coal",1929,1490.485,0.713104655919355
"North America","Coal",1930,1320.115,0.707567850917721
"North America","Coal",1931,1084.444,0.68521118484155
"North America","Coal",1932,893.278,0.661965923440381
"North America","Coal",1933,947.529,0.657427348695732
"North America","Coal",1934,1030.557,0.66826249688745
"North America","Coal",1935,1047.467,0.654573189212294
"North America","Coal",1936,1215.118,0.66396262499317
"North America","Coal",1937,1221.51,0.635693246042237
"North America","Coal",1938,975.333,0.595633027231594
"North America","Coal",1939,1100.843,0.611110586821999
"North America","Coal",1940,1255.146,0.621283437124272
"North America","Coal",1941,1390.1,0.631991471002089
"North America","Coal",1942,1565.812,0.663200330030487
"North America","Coal",1943,1583.347,0.648209503870187
"North America","Coal",1944,1657.371,0.632539687083164
"North America","Coal",1945,1523.553,0.602589522070384
"North America","Coal",1946,1406.345,0.576912348064372
"North America","Coal",1947,1559.638,0.582671511434594
"North America","Coal",1948,1553.296,0.556671673248333
"North America","Coal",1949,1166.421,0.495746660336774
